Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,SalePrice
507,60,RL,80.0,9554,eNA,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,8,5,1993,1994,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380,Unf,0,397,777,Ex,Y,SBrkr,1065,846,1911,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2,471,TA,TA,Y,182,81,0,0,eNA,0,9,2006,WD,Normal,12.2783933071098,215000
755,20,RL,61.0,7930,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1969,2005,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,1026,Gd,Y,SBrkr,1026,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,eNA,Detchd,1969.0,RFn,2,440,TA,TA,Y,171,48,0,0,eNA,0,7,2009,WD,Normal,11.957611286231675,156000
692,60,RL,104.0,21535,eNA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,10,6,1994,1995,Gable,HdBoard,HdBoard,BrkFace,700.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455,Unf,0,989,2077,Ex,Y,SBrkr,2223,1872,2728,0,1,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,1994.0,Fin,3,832,TA,TA,Y,382,50,0,0,eNA,0,1,2007,WD,Normal,13.534473028231162,755000
88,160,FV,40.0,3951,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,Ex,Y,SBrkr,612,612,1224,0,0,2,1,2,1,Gd,4,Typ,0,eNA,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,eNA,0,6,2009,New,Partial,12.010665849187564,164500
314,20,RL,110.0,215245,eNA,IR3,Low,Inside,Sev,Timber,Norm,1Fam,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2077,TA,Y,SBrkr,2036,0,2036,2,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,2,513,TA,TA,Y,0,0,0,0,eNA,0,6,2009,WD,Normal,12.834681304952548,375000
824,50,RL,60.0,9900,eNA,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,TA,Y,SBrkr,944,545,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240,TA,TA,Y,335,0,0,0,GdWo,0,7,2009,WD,Normal,11.845819880243557,139500
1386,50,RM,40.0,5436,eNA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,Gd,Y,SBrkr,796,358,1154,1,0,1,0,3,1,Gd,7,Typ,0,eNA,Detchd,1922.0,Unf,1,240,TA,TA,N,0,96,0,0,MnPrv,0,5,2010,WD,Normal,11.740061037553975,125500
1005,120,RL,43.0,3182,eNA,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1330,1346,Ex,Y,SBrkr,1504,0,1504,0,0,2,0,1,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,457,TA,TA,Y,156,0,0,0,eNA,0,5,2009,WD,Normal,12.106252310247962,181000
614,20,RL,70.0,8402,eNA,Reg,Lvl,Inside,Gtl,Mitchel,Feedr,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206,Unf,0,914,1120,Ex,Y,SBrkr,1120,0,1120,0,0,1,0,3,1,TA,6,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,Y,0,30,0,0,eNA,0,12,2007,New,Partial,11.898187865760873,147000
12,60,RL,85.0,11924,eNA,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,WdShing,Wd Shng,Stone,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,Ex,Y,SBrkr,1182,1142,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005.0,Fin,3,736,TA,TA,Y,147,21,0,0,eNA,0,7,2006,New,Partial,12.751299696013497,345000
123,20,RL,75.0,9464,eNA,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570,Unf,0,510,1080,Gd,Y,SBrkr,1080,0,1080,0,0,1,0,3,1,TA,5,Typ,0,eNA,Attchd,1958.0,Unf,1,288,TA,TA,Y,0,0,0,130,eNA,0,6,2008,WD,Normal,11.820410164718188,136000
365,60,RL,80.0,18800,eNA,IR1,Lvl,FR2,Gtl,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,TA,Y,SBrkr,790,784,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,306,111,0,0,eNA,0,7,2006,WD,Normal,12.154779351142624,190000
656,160,RM,30.0,1680,eNA,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,525,TA,Y,SBrkr,525,567,1092,0,0,1,1,3,1,TA,6,Typ,0,eNA,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,eNA,0,3,2010,WD,Family,11.385092093460344,88000
1219,50,RM,52.0,6240,eNA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,Slab,eNA,eNA,eNA,eNA,0,eNA,0,0,105,Gd,N,SBrkr,672,240,912,0,0,1,0,2,1,TA,3,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,N,0,0,0,0,eNA,0,7,2006,WD,Normal,11.296012463406655,80500
794,20,RL,76.0,9158,eNA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,Ex,Y,SBrkr,1496,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,eNA,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,eNA,0,6,2007,New,Partial,12.323855681186558,225000
886,120,FV,50.0,5119,eNA,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,Ex,Y,SBrkr,1709,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2,506,TA,TA,Y,97,65,0,0,eNA,0,1,2008,CWD,Abnorml,12.703509032177148,328900
594,120,RM,69.0,4435,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,4,Typ,0,eNA,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,eNA,0,5,2009,WD,Normal,11.84939770159144,140000
654,50,RM,60.0,10320,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,Ex,Y,SBrkr,756,713,1469,0,0,1,0,3,1,TA,7,Typ,0,eNA,Detchd,1910.0,Unf,1,216,TA,TA,Y,57,0,239,0,MnPrv,0,6,2008,WD,Normal,11.813030057420567,135000
999,30,RM,60.0,9786,eNA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,3,4,1922,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,1007,1007,Fa,N,SBrkr,1077,0,1077,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1,210,TA,Fa,P,0,100,48,0,eNA,0,5,2006,WD,Normal,11.418614785498987,91000
1107,20,RL,110.0,10357,eNA,IR1,Lvl,Corner,Gtl,SawyerW,Feedr,1Fam,1Story,7,5,1990,1991,Hip,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,Gd,Y,SBrkr,1442,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1990.0,Fin,2,719,TA,TA,Y,0,244,0,0,eNA,0,5,2007,WD,Normal,12.100156419938624,179900
669,20,RL,71.5,14175,eNA,Reg,Bnk,Corner,Mod,Sawyer,Norm,1Fam,1Story,5,6,1956,1987,Gable,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,988,Unf,0,200,1188,Gd,Y,SBrkr,1437,0,1437,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,576,TA,TA,Y,304,0,0,0,eNA,0,11,2006,WD,Normal,12.031719258385396,168000
1345,60,RL,85.0,11103,eNA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,Y,SBrkr,728,728,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0,0,0,eNA,0,7,2007,New,Partial,11.956553034172742,155835
75,50,RM,60.0,5790,eNA,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,Gd,N,SBrkr,840,765,1605,0,0,2,0,3,2,TA,8,Typ,0,eNA,Detchd,1915.0,Unf,1,379,TA,TA,Y,0,0,202,0,eNA,0,5,2010,WD,Normal,11.584315461056901,107400
737,90,RL,60.0,8544,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,Stucco,Stone,None,0.0,TA,TA,CBlock,eNA,eNA,eNA,eNA,0,eNA,0,0,105,Gd,N,FuseF,1040,0,1040,0,0,2,0,2,2,TA,6,Typ,0,eNA,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,eNA,0,7,2006,WD,Normal,11.44571671527678,93500
478,60,RL,105.0,13693,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,700.0,Ex,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,2153,2077,Ex,Y,SBrkr,2069,574,2643,0,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,694,TA,TA,Y,414,84,0,0,eNA,0,3,2007,WD,Normal,12.84792653170257,380000
1275,50,RL,53.0,5362,eNA,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,Ex,Y,SBrkr,661,589,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,552,TA,TA,Y,242,0,81,0,eNA,0,11,2007,WD,Normal,11.842229212112828,139000
1262,20,RL,80.0,9600,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,Gd,Y,SBrkr,1050,0,1050,0,0,1,0,2,1,TA,5,Typ,0,eNA,Attchd,1956.0,Unf,1,338,TA,TA,Y,0,0,0,0,eNA,0,6,2009,WD,Normal,11.766792188927278,128900
146,160,RM,30.0,2522,eNA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Twnhs,2Story,6,5,2004,2006,Gable,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,Ex,Y,SBrkr,970,739,1709,0,0,2,0,3,1,Gd,7,Maj1,0,eNA,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,eNA,0,4,2006,WD,Normal,11.77528972943772,130000
1423,120,RM,37.0,4435,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686,Unf,0,162,848,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,3,Typ,0,eNA,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,eNA,0,3,2008,WD,Normal,11.824079893607152,136500
1155,60,RL,74.0,13700,eNA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,1965,1988,Gable,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,TA,Y,SBrkr,902,918,1820,0,0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2,492,TA,TA,Y,60,84,0,273,GdPrv,0,5,2008,WD,Normal,12.215032386901646,201800
882,50,RL,44.0,13758,eNA,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,Ex,Y,SBrkr,1187,530,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2,400,TA,TA,Y,168,36,0,0,eNA,0,4,2007,WD,Normal,12.141534124392603,187500
576,50,RL,80.0,8480,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,390,832,TA,Y,SBrkr,832,384,1216,0,0,1,0,2,1,TA,6,Typ,0,eNA,Detchd,1947.0,Unf,1,336,TA,TA,Y,158,0,102,0,eNA,0,10,2008,COD,Abnorml,11.682668239557323,118500
515,45,RL,55.0,10594,eNA,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,Fa,N,SBrkr,789,0,789,0,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1926.0,Unf,1,200,Po,Po,Y,0,0,112,0,MnPrv,0,6,2007,WD,Normal,11.477298287327077,96500
723,20,RL,70.0,8120,eNA,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,7,1970,1970,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,Ex,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,0,eNA,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0,0,0,eNA,0,7,2009,WD,Normal,11.732060994886899,124500
797,20,RL,71.0,8197,eNA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,Ex,Y,SBrkr,1285,0,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,0,0,0,MnPrv,0,4,2007,WD,Normal,11.874090314181814,143500
443,50,RM,52.0,6240,eNA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1078,1078,TA,Y,SBrkr,1128,445,1573,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2,360,TA,TA,P,0,0,0,0,eNA,0,6,2008,WD,Normal,12.000891794590137,162900
169,60,RL,62.0,8244,eNA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,Ex,Y,SBrkr,840,880,1720,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2,440,TA,TA,Y,100,48,0,0,eNA,0,5,2007,WD,Normal,12.119969946476761,183500
149,20,RL,63.0,7500,eNA,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,680,Unf,0,400,1080,Ex,Y,SBrkr,1080,0,1080,1,0,1,0,3,1,Gd,6,Typ,0,eNA,eNA,1910.0,eNA,0,0,eNA,eNA,Y,0,0,0,0,eNA,0,4,2008,WD,Normal,11.856515169360305,141000
1314,60,RL,108.0,14774,eNA,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,Ex,Y,SBrkr,1422,1177,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,30,0,0,eNA,0,5,2010,WD,Normal,12.716402146247475,333168
1039,160,RM,30.0,1533,eNA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,TA,Y,SBrkr,798,546,1344,0,0,1,1,3,1,TA,6,Typ,1,TA,eNA,1910.0,eNA,0,0,eNA,eNA,Y,0,0,0,0,eNA,0,5,2009,WD,Normal,11.48246625748552,97000
386,120,RL,43.0,3182,eNA,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1232,1256,Ex,Y,SBrkr,1269,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,430,TA,TA,Y,146,20,0,144,eNA,0,4,2010,WD,Normal,12.165250651009918,192000
213,60,FV,72.0,8640,eNA,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822,Unf,0,78,900,Ex,Y,SBrkr,932,920,1852,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,2,644,TA,TA,Y,168,108,0,0,eNA,0,7,2009,New,Partial,12.439871229831715,252678
1102,20,RL,61.0,9758,eNA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1971,1971,Gable,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,287,251,950,TA,Y,SBrkr,950,0,950,0,0,1,0,3,1,TA,5,Typ,0,eNA,Detchd,1981.0,Unf,1,280,TA,TA,Y,0,0,0,0,eNA,0,7,2007,WD,Normal,11.691071650353702,119500
1330,60,RL,63.0,9084,eNA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,Gd,Y,SBrkr,955,677,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,28,0,0,eNA,0,6,2006,WD,Normal,12.081076155355488,176500
863,20,RL,81.0,9672,eNA,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,TA,Y,SBrkr,1097,0,1097,0,0,2,0,3,1,TA,6,Typ,0,eNA,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0,0,0,GdPrv,0,5,2010,WD,Normal,11.931635799828413,152000
452,20,RL,62.0,70761,eNA,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,7,5,1975,1975,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,TA,Y,SBrkr,1533,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,200,54,0,0,eNA,0,12,2006,WD,Normal,12.542544882151386,280000
35,120,RL,60.0,7313,eNA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,Ex,Y,SBrkr,1561,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2,556,TA,TA,Y,203,47,0,0,eNA,0,8,2007,WD,Normal,12.533576212168626,277500
347,20,RL,74.0,12772,eNA,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,6,8,1960,1998,Hip,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,TA,Y,SBrkr,958,0,958,0,0,1,0,2,1,TA,5,Typ,0,eNA,Attchd,1960.0,RFn,1,301,TA,TA,Y,0,0,0,0,eNA,15500,4,2007,WD,Normal,12.025749091398891,167000
989,60,RL,80.0,12046,eNA,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,6,1976,1976,Gable,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156,Unf,0,692,848,TA,Y,SBrkr,1118,912,2030,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2,551,TA,TA,Y,0,224,0,0,eNA,0,6,2007,WD,Normal,12.180754837545884,195000
695,50,RM,51.0,6120,eNA,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,927,927,TA,Y,SBrkr,1067,472,1539,0,0,1,1,3,1,TA,5,Typ,0,eNA,Detchd,1995.0,Unf,2,576,TA,TA,Y,112,0,0,0,MnPrv,0,4,2009,WD,Normal,11.86005499606543,141500
769,20,RL,70.0,9100,eNA,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,Ex,Y,SBrkr,1836,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,33,0,0,eNA,0,10,2006,WD,Normal,12.28690119819279,216837
384,45,RH,60.0,9000,eNA,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,784,784,TA,N,FuseA,784,0,784,0,0,1,0,2,1,TA,5,Typ,0,eNA,Detchd,1950.0,Unf,2,360,Fa,Fa,N,0,0,91,0,eNA,0,10,2009,WD,Normal,11.238488619268468,76000
1082,20,RL,75.0,7500,eNA,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,Fa,Y,SBrkr,1040,0,1040,1,0,1,1,3,1,TA,5,Typ,0,eNA,Attchd,1963.0,Fin,1,308,TA,TA,Y,0,0,220,0,MnPrv,0,6,2010,WD,Normal,11.79810440720389,133000
1270,50,RL,78.0,11344,eNA,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,TA,Y,FuseA,874,650,1524,0,0,1,1,3,1,TA,7,Typ,0,eNA,Attchd,1958.0,Unf,1,315,TA,TA,Y,0,0,0,0,GdWo,0,7,2007,WD,Normal,11.877568578558138,144000
557,20,RL,69.0,14850,eNA,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895,Unf,0,197,1092,TA,Y,FuseA,1092,0,1092,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1,299,TA,TA,Y,268,0,0,122,MnWw,0,5,2006,WD,Normal,11.856515169360305,141000
888,50,RL,59.0,16466,eNA,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,TA,Y,SBrkr,872,521,1393,0,0,1,1,3,1,TA,8,Typ,0,eNA,Attchd,1955.0,Unf,1,300,TA,TA,Y,121,0,0,265,eNA,0,4,2008,WD,Normal,11.816726919301892,135500
